"1176","7","7","0","0","0"
"50","6","14","0","0","0"
"102","6","14","0","0","0"
"129","6","14","0","0","0"
"147","6","14","0","0","0"
"173","6","14","0","0","0"
"176","6","14","0","0","0"
"178","6","14","0","0","0"
"178","6","14","0","0","0"
"198","6","14","0","0","0"
"208","6","14","0","0","0"
"223","6","14","0","0","0"
"289","6","14","0","0","0"
"297","6","14","0","0","0"
"310","6","14","0","0","0"
"328","6","14","0","0","0"
"360","6","14","0","0","0"
"370","6","14","0","0","0"
"380","6","14","0","0","0"
"380","6","14","0","0","0"
"380","6","14","0","0","0"
"416","6","14","0","0","0"
"422","6","14","0","0","0"
"452","6","14","0","0","0"
"452","6","14","0","0","0"
"452","6","14","0","0","0"
"462","6","14","0","0","0"
"462","6","14","0","0","0"
"462","6","14","0","0","0"
"504","6","14","0","0","0"
"544","6","14","0","0","0"
"568","6","14","0","0","0"
"607","6","14","0","0","0"
"609","6","14","0","0","0"
"609","6","14","0","0","0"
"609","6","14","0","0","0"
"609","6","14","1","2.0","2"
"634","6","14","1","2.0","2"
"634","6","14","1","2.0","2"
"638","6","14","1","2.0","2"
"652","6","14","1","2.0","2"
"722","6","14","1","2.0","2"
"782","6","14","1","2.0","2"
"793","6","14","1","2.0","2"
"793","6","14","1","2.0","2"
"817","6","14","1","2.0","2"
"833","6","14","1","2.0","2"
"833","6","14","1","2.0","2"
"851","6","14","1","2.0","2"
"891","6","14","1","2.0","2"
"913","6","14","1","2.0","2"
"925","6","14","1","2.0","2"
"933","6","14","1","2.0","2"
"933","6","14","1","2.0","2"
"938","6","14","1","2.0","2"
"959","6","14","1","2.0","2"
"963","6","14","1","2.0","2"
"996","6","14","1","2.0","2"
"1016","6","14","1","2.0","2"
"1016","6","14","2","2.0","2"
"1025","6","14","2","2.0","2"
"1034","6","14","2","2.0","2"
"1064","6","14","2","2.0","2"
"1086","6","14","3","2.6666666666666665","4"
"1086","6","14","3","2.6666666666666665","4"
"1086","6","14","3","2.6666666666666665","4"
"1088","6","14","3","2.6666666666666665","4"
"1112","6","14","5","2.4","4"
"1112","6","14","5","2.4","4"
"1148","6","14","5","2.4","4"
"1181","6","14","4","2.5","4"
"1246","6","14","4","2.5","4"
"1266","6","14","4","2.5","4"
"1268","6","14","4","2.5","4"
"1279","6","14","4","2.5","4"
"1303","6","14","5","2.4","4"
"1303","6","14","5","2.4","4"
"1303","6","14","5","2.4","4"
"1353","6","14","5","2.4","4"
"1353","6","14","6","2.3333333333333335","4"
"1413","6","14","6","2.3333333333333335","4"
"1441","6","14","6","2.3333333333333335","4"
"1453","6","14","6","2.3333333333333335","4"
"1453","6","14","6","2.3333333333333335","4"
"1453","6","14","6","2.3333333333333335","4"
"1465","6","14","6","2.3333333333333335","4"
"1489","6","14","7","2.2857142857142856","4"
"1525","6","14","7","2.2857142857142856","4"
"1529","6","14","6","2.3333333333333335","4"
"1577","6","14","5","2.4","4"
"1578","6","14","7","2.5714285714285716","4"
"1606","6","14","8","2.625","4"
"1616","6","14","8","2.625","4"
"1622","6","14","9","2.5555555555555554","4"
"1646","6","14","10","2.6","4"
"1724","6","14","10","2.6","4"
"1739","6","14","11","2.6363636363636362","4"
"1781","6","14","11","2.6363636363636362","4"
"1788","6","14","12","2.5833333333333335","4"
"1795","6","14","12","2.5833333333333335","4"
"1796","6","14","12","2.5","4"
"1836","6","14","12","2.5833333333333335","4"
"1860","6","14","13","2.6923076923076925","4"
"1860","6","14","13","2.6923076923076925","4"
"1874","6","14","14","2.9285714285714284","4"
"1928","6","14","14","2.9285714285714284","4"
"1928","6","14","15","2.933333333333333","5"
"1928","6","14","15","2.933333333333333","5"
"1976","6","14","15","2.933333333333333","5"
"1981","6","14","14","3.0","5"
"1987","6","14","15","3.0","5"
"1991","6","14","15","3.0","5"
"1997","6","14","15","3.0","5"
"2010","6","14","16","2.9375","5"
"2040","6","14","16","2.875","4"
"2065","6","14","15","2.933333333333333","4"
"2065","6","14","14","2.9285714285714284","4"
"2125","6","14","15","2.8666666666666667","4"
"2155","6","14","15","2.8666666666666667","4"
"2175","6","14","15","2.8","4"
"2231","6","14","17","2.823529411764706","4"
"2270","6","14","18","2.7777777777777777","4"
"2282","6","14","19","2.736842105263158","4"
"2317","6","14","19","2.6315789473684212","4"
"2365","6","14","20","2.6","4"
"2365","6","14","20","2.7","6"
"2400","6","14","18","2.6666666666666665","6"
"2455","6","14","17","2.7058823529411766","6"
"2510","6","14","18","2.7222222222222223","6"
"2540","6","14","18","2.7222222222222223","6"
"2584","6","14","17","2.7058823529411766","6"
"2596","6","14","17","2.7058823529411766","6"
"2601","6","14","17","2.7058823529411766","6"
"2641","6","14","17","3.1176470588235294","6"
"2644","6","14","16","3.125","6"
"2688","6","14","16","3.125","6"
"2700","6","14","15","3.2","6"
"2728","6","14","14","3.2857142857142856","6"
"2764","6","14","14","3.2857142857142856","6"
"2782","6","14","15","3.2","6"
"2782","6","14","18","3.3333333333333335","6"
"2782","6","14","17","3.176470588235294","6"
"2788","6","14","19","3.526315789473684","6"
"2815","6","14","19","3.4210526315789473","6"
"2841","6","14","19","3.4210526315789473","6"
"2844","6","14","19","3.4210526315789473","6"
"2850","6","14","18","3.2222222222222223","6"
"2915","6","14","16","3.25","6"
"2923","6","14","16","3.125","6"
"2927","6","14","15","3.2","6"
"2927","6","14","15","3.2","6"
"2931","6","14","15","3.2","6"
"2931","6","14","14","3.2857142857142856","6"
"2934","6","14","13","3.3846153846153846","6"
"2934","6","14","12","3.5","6"
"2979","6","14","12","3.3333333333333335","6"
"2988","6","14","10","3.4","6"
"2998","6","14","10","3.1","4"
"3006","6","14","11","3.1818181818181817","4"
"3022","6","14","10","3.2","4"
"3037","6","14","10","3.2","4"
"3045","6","14","10","3.2","4"
"3063","6","14","10","3.2","4"
"3063","6","14","10","3.2","4"
"3068","6","14","10","3.2","4"
"3100","6","14","10","3.1","4"
"3114","6","14","10","3.3","4"
"3150","6","14","8","3.375","4"
"3162","6","14","6","3.5","4"
"3162","6","14","4","3.25","4"
"3178","6","14","2","3.5","4"
"3184","6","14","2","3.5","4"
"3184","6","14","2","3.5","4"
"3193","6","14","2","3.5","4"
"3205","6","14","2","3.5","4"
"3217","6","14","0","0","0"
"3238","6","14","0","0","0"
"3290","6","14","0","0","0"
"3290","6","14","0","0","0"
"3310","6","14","0","0","0"
"3310","6","14","0","0","0"
"3310","6","14","0","0","0"
"3382","6","14","0","0","0"
"3390","6","14","0","0","0"
"3410","6","14","0","0","0"
"3410","6","14","0","0","0"
"3425","6","14","0","0","0"
"3441","6","14","0","0","0"
"3486","6","14","0","0","0"
"72","21","16","0","0","0"
"72","21","16","0","0","0"
"108","21","16","0","0","0"
"123","21","16","0","0","0"
"243","21","16","0","0","0"
"303","21","16","0","0","0"
"443","21","16","0","0","0"
"467","21","16","0","0","0"
"577","21","16","0","0","0"
"633","21","16","0","0","0"
"711","21","16","0","0","0"
"711","21","16","0","0","0"
"776","21","16","0","0","0"
"792","21","16","0","0","0"
"804","21","16","0","0","0"
"846","21","16","0","0","0"
"1106","21","16","0","0","0"
"1145","21","16","0","0","0"
"1215","21","16","0","0","0"
"1467","21","16","0","0","0"
"1467","21","16","0","0","0"
"1659","21","16","0","0","0"
"1764","21","16","0","0","0"
"1828","21","16","0","0","0"
"2023","21","16","0","0","0"
"2041","21","16","0","0","0"
"2101","21","16","0","0","0"
"2173","21","16","0","0","0"
"2283","21","16","0","0","0"
"2493","21","16","0","0","0"
"2662","21","16","0","0","0"
"2860","21","16","0","0","0"
"2860","21","16","0","0","0"
"3036","21","16","0","0","0"
"3064","21","16","0","0","0"
"3127","21","16","0","0","0"
"3127","21","16","0","0","0"
"3167","21","16","0","0","0"
"3167","21","16","0","0","0"
"3239","21","16","0","0","0"
"3344","21","16","0","0","0"
"3392","21","16","0","0","0"
"3544","21","16","0","0","0"
"3586","21","16","0","0","0"
"3594","21","16","0","0","0"
"3664","21","16","0","0","0"
"3744","21","16","0","0","0"
"3747","21","16","0","0","0"
"3777","21","16","0","0","0"
"3946","21","16","0","0","0"
"4042","21","16","0","0","0"
"4207","21","16","0","0","0"
"4285","21","16","0","0","0"
"4315","21","16","0","0","0"
"4315","21","16","0","0","0"
"4325","21","16","0","0","0"
"4347","21","16","0","0","0"
"4359","21","16","0","0","0"
"4384","21","16","0","0","0"
"4384","21","16","0","0","0"
"4384","21","16","0","0","0"
"4560","21","16","0","0","0"
"4560","21","16","0","0","0"
"4695","21","16","0","0","0"
"4701","21","16","0","0","0"
"4881","21","16","0","0","0"
"4884","21","16","0","0","0"
"4944","21","16","0","0","0"
"4953","21","16","0","0","0"
"5025","21","16","0","0","0"
"5049","21","16","0","0","0"
"5097","21","16","0","0","0"
"5106","21","16","0","0","0"
"5162","21","16","0","0","0"
"5162","21","16","0","0","0"
"5222","21","16","0","0","0"
"5376","21","16","0","0","0"
"5406","21","16","0","0","0"
"5630","21","16","0","0","0"
"5896","21","16","0","0","0"
"5928","21","16","0","0","0"
"6024","21","16","0","0","0"
"6034","21","16","0","0","0"
"6274","21","16","0","0","0"
"6400","21","16","0","0","0"
"6401","21","16","0","0","0"
"6440","21","16","0","0","0"
"6440","21","16","0","0","0"
"6542","21","16","0","0","0"
"6672","21","16","0","0","0"
"6716","21","16","0","0","0"
"6856","21","16","0","0","0"
"6940","21","16","0","0","0"
"6951","21","16","0","0","0"
"6971","21","16","0","0","0"
"7043","21","16","0","0","0"
"7107","21","16","0","0","0"
"7203","21","16","0","0","0"
"7373","21","16","0","0","0"
"7505","21","16","0","0","0"
"7685","21","16","0","0","0"
"7865","21","16","0","0","0"
"7973","21","16","0","0","0"
"8001","21","16","0","0","0"
"8007","21","16","0","0","0"
"8028","21","16","0","0","0"
"8082","21","16","0","0","0"
"8253","21","16","0","0","0"
"8271","21","16","0","0","0"
"8299","21","16","0","0","0"
"8365","21","16","0","0","0"
"8463","21","16","0","0","0"
"8596","21","16","0","0","0"
"8668","21","16","0","0","0"
"8674","21","16","0","0","0"
"8716","21","16","0","0","0"
"8772","21","16","0","0","0"
"8776","21","16","0","0","0"
"8958","21","16","0","0","0"
"9035","21","16","0","0","0"
"9055","21","16","1","2.0","2"
"9111","21","16","1","2.0","2"
"9271","21","16","1","2.0","2"
"9352","21","16","1","2.0","2"
"9370","21","16","1","2.0","2"
"9535","21","16","1","2.0","2"
"9546","21","16","1","2.0","2"
"9546","21","16","1","2.0","2"
"9546","21","16","1","2.0","2"
"9611","21","16","1","2.0","2"
"9701","21","16","1","2.0","2"
"9851","21","16","1","2.0","2"
"9853","21","16","1","2.0","2"
"9885","21","16","1","2.0","2"
"9961","21","16","1","2.0","2"
"10001","21","16","1","2.0","2"
"10085","21","16","1","2.0","2"
"10325","21","16","1","2.0","2"
"10341","21","16","1","2.0","2"
"10359","21","16","1","2.0","2"
"10414","21","16","1","2.0","2"
"10430","21","16","1","2.0","2"
"10430","21","16","1","2.0","2"
"10551","21","16","1","2.0","2"
"10817","21","16","1","2.0","2"
"10993","21","16","1","2.0","2"
"10993","21","16","1","2.0","2"
"11013","21","16","1","2.0","2"
"11103","21","16","1","2.0","2"
"11105","21","16","1","2.0","2"
"11105","21","16","1","2.0","2"
"11133","21","16","1","2.0","2"
"11241","21","16","1","2.0","2"
"11277","21","16","1","2.0","2"
"11381","21","16","1","2.0","2"
"11423","21","16","1","2.0","2"
"11613","21","16","1","2.0","2"
"11627","21","16","1","2.0","2"
"11907","21","16","1","2.0","2"
"11997","21","16","1","2.0","2"
"12117","21","16","1","2.0","2"
"12205","21","16","1","2.0","2"
"12421","21","16","1","2.0","2"
"12721","21","16","1","2.0","2"
"12921","21","16","1","2.0","2"
"13129","21","16","2","2.0","2"
"13129","21","16","2","2.0","2"
"13164","21","16","2","2.0","2"
"13308","21","16","2","2.0","2"
"13356","21","16","2","2.0","2"
"13356","21","16","2","2.0","2"
"13488","21","16","2","2.0","2"
"13618","21","16","2","2.0","2"
"13633","21","16","2","2.0","2"
"13861","21","16","2","2.0","2"
"13951","21","16","2","2.0","2"
"13981","21","16","2","2.0","2"
"14046","21","16","3","2.0","2"
"14059","21","16","3","2.0","2"
"14189","21","16","3","2.0","2"
"14189","21","16","3","2.0","2"
"14309","21","16","3","2.0","2"
"14384","21","16","3","2.0","2"
"14474","21","16","3","2.0","2"
"14594","21","16","3","2.0","2"
"14815","21","16","3","2.0","2"
"14815","21","16","3","2.0","2"
"14870","21","16","3","2.0","2"
"14982","21","16","3","2.0","2"
"15009","21","16","3","2.0","2"
"15009","21","16","3","2.0","2"
"15289","21","16","3","2.0","2"
"15339","21","16","3","2.0","2"
"15363","21","16","3","2.0","2"
"15471","21","16","3","2.0","2"
"15516","21","16","4","2.0","2"
"15576","21","16","4","2.0","2"
"15624","21","16","4","2.0","2"
"15704","21","16","4","2.0","2"
"15816","21","16","4","2.0","2"
"15984","21","16","4","2.0","2"
"16064","21","16","4","2.0","2"
"16144","21","16","4","2.0","2"
"16234","21","16","5","2.0","2"
"16238","21","16","5","2.0","2"
"16348","21","16","5","2.0","2"
"16476","21","16","5","2.0","2"
"16500","21","16","5","2.0","2"
"16510","21","16","4","2.0","2"
"16517","21","16","4","2.0","2"
"16616","21","16","4","2.0","2"
"16668","21","16","4","2.0","2"
"16716","21","16","4","2.0","2"
"16744","21","16","4","2.0","2"
"16824","21","16","4","2.0","2"
"16844","21","16","5","2.0","2"
"16864","21","16","5","2.0","2"
"16872","21","16","5","2.0","2"
"16949","21","16","5","2.0","2"
"17048","21","16","5","2.0","2"
"17048","21","16","5","2.0","2"
"17165","21","16","5","2.0","2"
"17177","21","16","5","2.0","2"
"17217","21","16","5","2.0","2"
"17217","21","16","5","2.0","2"
"17337","21","16","5","2.0","2"
"17355","21","16","5","2.0","2"
"17455","21","16","5","2.0","2"
"17455","21","16","6","2.0","2"
"17467","21","16","6","2.0","2"
"17611","21","16","6","2.0","2"
"17683","21","16","6","2.0","2"
"17763","21","16","7","2.0","2"
"17861","21","16","7","2.0","2"
"17863","21","16","7","2.0","2"
"18055","21","16","7","2.0","2"
"18076","21","16","7","2.0","2"
"18364","21","16","7","2.0","2"
"18396","21","16","7","2.0","2"
"18669","21","16","7","2.0","2"
"18865","21","16","7","2.0","2"
"18895","21","16","6","2.0","2"
"18895","21","16","6","2.0","2"
"18991","21","16","7","2.0","2"
"18991","21","16","7","2.0","2"
"19024","21","16","7","2.0","2"
"19214","21","16","7","2.0","2"
"19221","21","16","7","2.0","2"
"19335","21","16","8","2.0","2"
"19425","21","16","8","2.0","2"
"19553","21","16","8","2.0","2"
"19653","21","16","8","2.0","2"
"19744","21","16","8","2.125","3"
"19766","21","16","8","2.125","3"
"19822","21","16","8","2.125","3"
"19836","21","16","9","2.111111111111111","3"
"19989","21","16","9","2.111111111111111","3"
"19994","21","16","10","2.1","3"
"20050","21","16","10","2.1","3"
"20056","21","16","10","2.1","3"
"20120","21","16","11","2.272727272727273","4"
"20136","21","16","11","2.272727272727273","4"
"20360","21","16","11","2.272727272727273","4"
"20468","21","16","11","2.272727272727273","4"
"20664","21","16","12","2.4166666666666665","4"
"20664","21","16","13","2.6923076923076925","4"
"20752","21","16","13","2.6923076923076925","4"
"20774","21","16","13","2.6923076923076925","4"
"20828","21","16","13","2.6923076923076925","4"
"21122","21","16","13","2.6923076923076925","4"
"21437","21","16","14","2.642857142857143","4"
"21455","21","16","15","2.6","4"
"21635","21","16","15","2.6","4"
"21747","21","16","14","2.642857142857143","4"
"21855","21","16","14","2.642857142857143","4"
"21987","21","16","15","2.6666666666666665","4"
"22017","21","16","15","2.6666666666666665","4"
"22157","21","16","15","2.6666666666666665","4"
"22162","21","16","15","2.6666666666666665","4"
"22172","21","16","15","2.533333333333333","4"
"22184","21","16","16","2.5625","4"
"22268","21","16","18","2.5555555555555554","4"
"22538","21","16","18","2.5555555555555554","4"
"22790","21","16","18","2.5555555555555554","4"
"22832","21","16","18","2.5555555555555554","4"
"23042","21","16","18","2.5555555555555554","4"
"23154","21","16","18","2.5555555555555554","4"
"23154","21","16","19","2.526315789473684","4"
"23258","21","16","20","2.55","4"
"23393","21","16","20","2.55","4"
"23678","21","16","20","2.55","4"
"23688","21","16","20","2.55","4"
"23697","21","16","20","2.55","4"
"23752","21","16","21","2.761904761904762","5"
"23827","21","16","21","2.8095238095238093","5"
"23834","21","16","21","2.8095238095238093","5"
"23834","21","16","21","2.8095238095238093","5"
"23866","21","16","22","2.772727272727273","5"
"23869","21","16","22","2.772727272727273","5"
"23921","21","16","22","2.772727272727273","5"
"23961","21","16","22","2.772727272727273","5"
"24006","21","16","22","2.772727272727273","5"
"24097","21","16","22","2.772727272727273","5"
"24160","21","16","23","2.739130434782609","5"
"24175","21","16","23","2.739130434782609","5"
"24280","21","16","23","2.739130434782609","5"
"24355","21","16","24","2.7083333333333335","5"
"24405","21","16","25","2.88","7"
"24561","21","16","25","2.88","7"
"24673","21","16","25","2.88","7"
"24829","21","16","26","2.8461538461538463","7"
"24855","21","16","27","2.814814814814815","7"
"24891","21","16","27","2.814814814814815","7"
"24986","21","16","28","2.8214285714285716","7"
"25014","21","16","28","2.8214285714285716","7"
"25212","21","16","28","2.8214285714285716","7"
"25450","21","16","28","2.8214285714285716","7"
"25466","21","16","28","2.8214285714285716","7"
"25479","21","16","28","2.8214285714285716","7"
"25518","21","16","28","2.8214285714285716","7"
"25746","21","16","28","2.8214285714285716","7"
"25812","21","16","29","2.8275862068965516","7"
"25947","21","16","29","2.8275862068965516","7"
"26163","21","16","29","2.8275862068965516","7"
"26171","21","16","29","2.8275862068965516","7"
"26307","21","16","29","2.8275862068965516","7"
"26559","21","16","30","2.8333333333333335","7"
"26583","21","16","31","2.806451612903226","7"
"26598","21","16","31","2.806451612903226","7"
"26766","21","16","31","2.806451612903226","7"
"26778","21","16","31","2.806451612903226","7"
"26778","21","16","31","2.806451612903226","7"
"26822","21","16","31","2.806451612903226","7"
"27047","21","16","31","2.903225806451613","7"
"27077","21","16","31","2.903225806451613","7"
"27362","21","16","30","2.9","7"
"27516","21","16","30","2.9","7"
"27705","21","16","30","2.9","7"
"27789","21","16","29","2.9310344827586206","7"
"28061","21","16","29","2.9310344827586206","7"
"28109","21","16","29","2.9310344827586206","7"
"28109","21","16","29","2.9310344827586206","7"
"28181","21","16","28","2.9285714285714284","7"
"28189","21","16","28","3.0","7"
"28196","21","16","28","2.9642857142857144","7"
"28328","21","16","29","2.9310344827586206","7"
"28373","21","16","28","3.0","7"
"28493","21","16","28","3.0","7"
"28553","21","16","28","3.0","7"
"28598","21","16","28","3.0","7"
"28628","21","16","29","2.9655172413793105","7"
"28688","21","16","31","2.903225806451613","7"
"28724","21","16","31","3.0","7"
"28808","21","16","30","3.0","7"
"28826","21","16","30","3.0","7"
"28943","21","16","32","3.0","7"
"29103","21","16","34","2.9705882352941178","7"
"29247","21","16","33","3.0","7"
"29295","21","16","34","2.9705882352941178","6"
"29295","21","16","34","2.9705882352941178","6"
"29363","21","16","34","3.0294117647058822","6"
"29414","21","16","34","3.264705882352941","8"
"29414","21","16","34","3.264705882352941","8"
"29479","21","16","35","3.3142857142857145","8"
"29543","21","16","35","3.2857142857142856","8"
"29615","21","16","35","3.257142857142857","8"
"29615","21","16","35","3.257142857142857","8"
"29660","21","16","37","3.189189189189189","8"
"29765","21","16","37","3.189189189189189","8"
"29786","21","16","39","3.1794871794871793","8"
"29882","21","16","39","3.230769230769231","8"
"29918","21","16","39","3.230769230769231","8"
"30061","21","16","40","3.2","8"
"30381","21","16","39","3.230769230769231","8"
"30476","21","16","40","3.3","8"
"30620","21","16","40","3.3","8"
"30620","21","16","41","3.268292682926829","8"
"30788","21","16","41","3.268292682926829","8"
"30788","21","16","42","3.261904761904762","8"
"30837","21","16","41","3.268292682926829","8"
"30882","21","16","41","3.268292682926829","8"
"30917","21","16","41","3.268292682926829","8"
"31187","21","16","41","3.268292682926829","8"
"31264","21","16","40","3.175","8"
"31314","21","16","40","3.2","8"
"31344","21","16","40","3.2","8"
"31344","21","16","40","3.2","8"
"31360","21","16","39","3.230769230769231","8"
"31364","21","16","40","3.2","8"
"31399","21","16","40","3.2","8"
"31646","21","16","40","3.2","8"
"31806","21","16","39","3.2051282051282053","8"
"31823","21","16","39","3.2051282051282053","8"
"31991","21","16","41","3.1707317073170733","8"
"32101","21","16","40","3.175","8"
"32101","21","16","40","3.175","8"
"32101","21","16","41","3.1463414634146343","8"
"32326","21","16","41","3.2439024390243905","9"
"32340","21","16","41","3.2195121951219514","9"
"32420","21","16","41","3.268292682926829","9"
"32438","21","16","41","3.268292682926829","9"
"32462","21","16","40","3.3","9"
"32462","21","16","40","3.3","9"
"32484","21","16","40","3.3","9"
"32484","21","16","41","3.268292682926829","9"
"32484","21","16","43","3.255813953488372","9"
"32484","21","16","44","3.227272727272727","9"
"32484","21","16","43","3.255813953488372","9"
"32498","21","16","42","3.261904761904762","9"
"32745","21","16","43","3.2325581395348837","9"
"32760","21","16","44","3.2045454545454546","9"
"32836","21","16","44","3.2045454545454546","9"
"32842","21","16","43","3.2325581395348837","9"
"32890","21","16","43","3.13953488372093","9"
"32960","21","16","42","3.1666666666666665","9"
"33086","21","16","42","3.1666666666666665","9"
"33246","21","16","43","3.13953488372093","9"
"33345","21","16","44","3.1363636363636362","9"
"33465","21","16","44","3.1363636363636362","9"
"33591","21","16","44","3.2045454545454546","9"
"33635","21","16","44","3.2045454545454546","9"
"33651","21","16","44","3.2045454545454546","9"
"33659","21","16","44","3.227272727272727","9"
"33759","21","16","44","3.1818181818181817","9"
"33771","21","16","44","3.1818181818181817","9"
"33841","21","16","44","3.1818181818181817","9"
"33886","21","16","45","3.111111111111111","9"
"33895","21","16","45","3.1777777777777776","9"
"33915","21","16","45","3.1777777777777776","9"
"33947","21","16","45","3.1777777777777776","9"
"33987","21","16","45","3.1777777777777776","9"
"34130","21","16","46","3.152173913043478","9"
"34141","21","16","47","3.127659574468085","9"
"34221","21","16","48","3.1458333333333335","9"
"34361","21","16","48","3.125","9"
"34585","21","16","48","3.125","9"
"34609","21","16","49","3.204081632653061","9"
"34613","21","16","50","3.18","9"
"34793","21","16","50","3.18","9"
"35053","21","16","51","3.156862745098039","9"
"35089","21","16","53","3.1320754716981134","9"
"35090","21","16","54","3.1481481481481484","9"
"35153","21","16","54","3.1481481481481484","9"
"35153","21","16","54","3.1481481481481484","9"
"35270","21","16","55","3.309090909090909","9"
"35525","21","16","55","3.309090909090909","9"
"35615","21","16","55","3.2363636363636363","9"
"35717","21","16","55","3.2363636363636363","9"
"35864","21","16","55","3.2363636363636363","9"
"36098","21","16","55","3.290909090909091","9"
"36175","21","16","57","3.245614035087719","9"
"36224","21","16","57","3.245614035087719","9"
"36344","21","16","58","3.2413793103448274","9"
"36526","21","16","59","3.169491525423729","8"
"36596","21","16","59","3.2033898305084745","8"
"36596","21","16","60","3.183333333333333","8"
"36621","21","16","60","3.25","10"
"36649","21","16","61","3.2295081967213113","10"
"36719","21","16","60","3.25","10"
"36753","21","16","60","3.25","10"
"36873","21","16","58","3.2586206896551726","10"
"37055","21","16","58","3.2586206896551726","10"
"37121","21","16","56","3.267857142857143","10"
"37161","21","16","58","3.3275862068965516","10"
"37193","21","16","57","3.3508771929824563","10"
"37256","21","16","57","3.3508771929824563","10"
"37310","21","16","54","3.2962962962962963","10"
"37328","21","16","54","3.2962962962962963","10"
"37456","21","16","53","3.30188679245283","10"
"37612","21","16","52","3.326923076923077","10"
"37621","21","16","55","3.2545454545454544","8"
"37621","21","16","54","3.2777777777777777","8"
"37783","21","16","54","3.2777777777777777","8"
"38014","21","16","54","3.2777777777777777","8"
"38014","21","16","56","3.3392857142857144","8"
"38038","21","16","55","3.3636363636363638","8"
"38068","21","16","57","3.3157894736842106","8"
"38180","21","16","59","3.2033898305084745","8"
"38345","21","16","59","3.2203389830508473","8"
"38430","21","16","59","3.1864406779661016","7"
"38574","21","16","59","3.1864406779661016","7"
"38691","21","16","57","3.192982456140351","7"
"38717","21","16","57","3.210526315789474","7"
"38860","21","16","59","3.2033898305084745","7"
"39060","21","16","59","3.2033898305084745","7"
"39151","21","16","60","3.216666666666667","7"
"39232","21","16","60","3.216666666666667","7"
